commune_code,quartier,region,departement,milieu_residence,nb_enfants_0_4,nb_enfants_5_15,nb_adultes_H,nb_adultes_F,taille_menage,statut_occupation,type_habitat,proxy_niveau_vie,proxy_niveau_vie_label,cm_sexe,cm_age,cm_tranche_age,repondant_statut,repondant_est_cm,cm_branche_etudes,cm_niveau_etudes,cm_alpha_francais,cm_alpha_anglais,cm_alpha_arabe,cm_alpha_lng_nat,cm_est_alphabetise,cm_situation_matrimoniale,cm_statut_emploi,cm_secteur_emploi,cm_revenu,src__v1,src__v2,src__v3,src__v4,src__v5,src__v6,src__v7,sources_dechets_liste,nb_sources_dechets,nat__v8,nat__v9,nat__v10,nat__v11,nat__v12,nat__v13,nat__v14,nat__v15,nat__v16,nat__v17,natures_dechets_liste,nb_natures_dechets,mode_stockage,stockage_couvert,place_stockage,capacite_stockage_suffisante,tri_avant_evacuation,revente_dechets,types_revendus_liste,raison_non_revente,proportion_traitee_soi,traitement_enfouissement,traitement_incineration,traitement_recyclage,traitement_compostage,au_moins_un_traitement,acces_benne_tasseuse,benne_service_principal,benne_point_distance,benne_point_nettoyage,benne_heure_convient,benne_frequence,satisfaction_benne,service_alternatif_type,service_alternatif_raison,a_service_alternatif,service_evacuation_payant,montant_evacuation_tranche,frequence_paiement,montant_mensuel_evacuation_fcfa,responsable_evacuation,existence_bacs_quartier,satisfaction_bacs_quartier,corbeilles_rue_presentes,satisfaction_corbeilles_disposition,satisfaction_corbeilles_qualite,acces_depotoire_normalise,depot_sauvage_rue,eaux_usees_rue,depot_sauvage_observe,dernier_depot_sauvage,contact_autorites_depot,satisfaction_reaction_autorites,nuisible__v23,nuisible__v24,nuisible__v25,nuisible__v26,nuisible__v27,nuisible__v28,nuisible__v29,nuisibles_liste,nb_nuisibles,service_balayage_rues,satisfaction_balayage,operations_nettoyage_quartier,place_publique_presence,place_publique_gestionnaire,place_publique_salubrite,marche_present,marche_gestionnaire,marche_gestion_qualite,connait_UCG,campagne_sensibilisation,satisfaction_sensibilisation,duree_quartier_sup_1mois,maladie__v30,maladie__v31,maladie__v32,maladie__v33,maladie__v34,maladie__v35,maladie__v36,maladie__v37,maladie__v38,maladies_declarees_liste,nb_maladies_declarees,aucune_maladie,nb_types_maladies_menage,maladie_potentiellement_liee_dechets,perception_risque_sanitaire,suggestions_amelioration
29,Mbakeunde,,,,0,0,0,0,0.0,Propriétaire,Appartement,2,Moyen-haut,Homme,99,60 ans et plus,Fils/Fille du CM,Non,Autre,,Non,Non,Non,Oui,Oui,,,,,1,1,1,0,1,1,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Entretien du logement | Commerce / activités productives,5,1,1,1,1,0,1,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets verts,5,Poubelle sans couvercle,Non,Devant la maison / entrée,Non,Non,Non,,Manque de temps,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Irrégulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, très souvent","Non, jamais","Non, jamais",,,,1,1,1,1,1,1,0,Moustiques | Mouches | Cafards | Souris | Vers | Rats,6,Oui,Satisfait / Bon,Non,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Mener des sensibilisation à travers les medias
29,Mbakeunde,,,,1,1,2,4,8.0,Locataire,Chambre(s) en bande,0,Faible,Femme,55,45-59 ans,Chef de ménage,Oui,Français,,Non,Non,Non,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Poubelle avec couvercle,Non,Dans la cour,Oui,Oui,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,Chef de ménage,Oui,Satisfait / Bon,Non,,,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Non,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Eviter les cas de grève de l'Ucg
29,Mbakeude,,,,1,3,0,0,4.0,Propriétaire,Appartement,2,Moyen-haut,Homme,99,60 ans et plus,Fils/Fille du CM,Non,Aucun,Ne sait pas,Oui,Ne sait pas,Ne sait pas,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Poubelle sans couvercle,Oui,Devant la maison / entrée,Non,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Irrégulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Très satisfait / Très bon,Oui,Oui,UCG,Satisfait / Bon,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Pazer les agents pour eviter les cas de greve3
29,Centenaire,,,,3,4,1,4,12.0,Propriétaire,Appartement,2,Moyen-haut,Femme,36,35-44 ans,Conjoint(e) du CM,Non,Aucun,Primaire,Oui,Non,Non,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,1,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Excréments d'animaux,4,Poubelle avec couvercle,Oui,Dans la cour,Oui,Oui,Oui,Ferraille,,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Oui, rarement",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Non,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Mairie,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Considérer les places publiques comme les milieux privés
29,Rue 31×30,,,,3,3,3,4,13.0,Locataire,Chambre(s) en bande,0,Faible,Femme,29,25-34 ans,Fils/Fille du CM,Non,Aucun,Secondaire,Oui,Non,Non,Oui,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,1,1,1,1,1,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers,5,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas connaissance,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Non,Non,,,Non,,,Oui,Non,,Moins d'un mois,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Evitervde se debarrasser des ordures dans la rue
1,Keury kaw,,,,5,14,9,8,36.0,Propriétaire,Appartement,2,Moyen-haut,Homme,99,60 ans et plus,Fils/Fille du CM,Non,Aucun,Secondaire,Oui,Non,Non,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,1,1,1,1,1,1,0,1,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Déchets verts | Métal | Excréments d'animaux | Autre nature,9,Coin de la cour / à même le sol,Non,Devant la maison / entrée,Non,Oui,Oui,Ferraille,,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Non,Oui,Irrégulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",2 à 7 jours,Non,,1,1,1,0,1,0,0,Moustiques | Mouches | Cafards | Vers,4,Non,,Oui,Oui,Opérateur privé,Pas satisfait / Mauvais,Oui,Autre,Pas satisfait / Mauvais,Non,Oui,Oui,1 mois et plus,1,1,0,0,1,1,0,0,0,Fièvre | Asthme | Toux | Nausées / Vomissements,4,0,4,Oui,,
1,Keury kaw,,,,4,2,7,7,20.0,Propriétaire,Appartement,2,Moyen-haut,Femme,53,45-59 ans,Conjoint(e) du CM,Non,Coranique / Daara,,Non,Non,Non,Oui,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,1,1,0,0,0,1,0,0,0,0,Plastiques | Papier / Carton | Déchets verts,3,Coin de la cour / à même le sol,Oui,Devant la maison / entrée,Non,Non,Oui,Ferraille,,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Chef de ménage,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,1,0,0,0,Nausées / Vomissements,1,0,1,Oui,,Ras
1,Keury kaw,,,,0,3,5,3,11.0,Propriétaire,Appartement,2,Moyen-haut,Homme,63,60 ans et plus,Chef de ménage,Oui,Français,,Oui,Non,Oui,Oui,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,1,1,0,0,0,1,1,0,0,0,Plastiques | Papier / Carton | Déchets verts | Métal,4,Coin de la cour / à même le sol,Oui,Dans la cour,Oui,Non,Oui,Autre déchet revendu,,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Éloignée,Oui,Oui,Irrégulière,Mauvais,,,Non,,,,0.0,Autre membre masculin adulte,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Non,,Oui,Oui,Opérateur privé,Satisfait / Bon,Oui,Autre,Pas satisfait / Mauvais,Non,Non,,1 mois et plus,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui,,Organiser des set setal
1,Keury kaw,,,,0,4,1,4,9.0,Propriétaire,Appartement,3,Élevé,Femme,41,35-44 ans,Chef de ménage,Oui,Coranique / Daara,,Non,Non,Non,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,0,0,0,1,0,0,0,0,Plastiques | Papier / Carton | Déchets verts,3,Coin de la cour / à même le sol,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Non,,,,,,Charrette / collecteur informel,Seul service disponible,Oui,Oui,Entre 401 et 1 000 FCFA,Par semaine,3031.0,,Non,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, rarement",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Oui,Opérateur privé,Satisfait / Bon,Oui,UCG,Pas satisfait / Mauvais,Oui,Non,,1 mois et plus,1,1,0,0,0,0,0,0,0,Fièvre | Asthme,2,0,2,Oui,,Mettre à la disposition de la population des services de gestion des ordures régulier de proximité
1,Keury Souff,,,,1,4,3,3,11.0,Propriétaire,Appartement,2,Moyen-haut,Femme,41,35-44 ans,Chef de ménage,Oui,Autre,,Non,Non,Oui,Oui,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,1,1,0,0,0,1,0,0,0,0,Plastiques | Papier / Carton | Déchets verts,3,Coin de la cour / à même le sol,Oui,Devant la maison / entrée,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Irrégulière,Bon,,,Non,,,,0.0,Chef de ménage,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Faire des efforts pour la propreté
1,Keury Souff,,,,3,0,5,3,11.0,Propriétaire,Appartement,2,Moyen-haut,Femme,99,60 ans et plus,Fils/Fille du CM,Non,Aucun,Supérieur,Oui,Oui,Non,Oui,Oui,,,,,1,1,1,1,1,1,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement | Commerce / activités productives,6,1,1,0,1,1,1,0,1,0,0,Plastiques | Papier / Carton | Vêtements / Tissus | Déchets électroménagers | Déchets verts | Excréments d'animaux,6,Coin de la cour / à même le sol,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Acceptable,Oui,Oui,Irrégulière,Mauvais,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, rarement","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Pas satisfait / Mauvais,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Ras
1,Keury Souff,,,,3,0,3,4,10.0,Propriétaire,Appartement,2,Moyen-haut,Homme,70,60 ans et plus,Conjoint(e) du CM,Non,Franco-arabe,Supérieur,Oui,Non,Oui,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,1,1,0,1,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets verts | Métal,6,Poubelle avec couvercle,Oui,Dans la cour,Non,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Non,Oui,Irrégulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Plus de 7 jours,Non,,1,1,1,1,1,1,0,Moustiques | Mouches | Cafards | Souris | Vers | Rats,6,Non,,Oui,Oui,Opérateur privé,Satisfait / Bon,Oui,UCG,Pas satisfait / Mauvais,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Eviter le jet des ordures dans la rue
48,Wakhinane Nimzatt,,,,1,2,4,3,10.0,Propriétaire,Appartement,2,Moyen-haut,Homme,70,60 ans et plus,Fils/Fille du CM,Non,Coranique / Daara,,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Coin de la cour / à même le sol,Non,Devant la maison / entrée,Oui,Non,Non,,Revenus faibles,Une partie,Oui (partie),Non,Non,Non,Oui,Oui — service utilisé,Oui,Proche,Non,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,1,0,0,Moustiques | Mouches | Cafards | Vers,4,Non,,Oui,Oui,Autre entité publique,Satisfait / Bon,Oui,Autre,Pas satisfait / Mauvais,Non,Oui,Oui,1 mois et plus,1,1,1,0,1,0,0,0,0,Fièvre | Asthme | Rhume | Toux,4,0,4,Oui,,
48,Thione Samb,,,,1,6,5,2,14.0,Propriétaire,Appartement,2,Moyen-haut,Homme,45,45-59 ans,Fils/Fille du CM,Non,Aucun,Primaire,Oui,Non,Non,Non,Oui,,,,,1,0,0,1,0,0,0,Consommation alimentaire / cuisine | Animaux domestiques,2,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle sans couvercle,Non,Devant la maison / entrée,Oui,Oui,Non,,Pas intéressé,Une partie,Oui (partie),Non,Non,Non,Oui,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin enfant,Non,,Non,,,Non,"Oui, rarement","Oui, très souvent","Oui, rarement",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Oui,Satisfait / Bon,Oui,Oui,Opérateur privé,Satisfait / Bon,Oui,Autre,Satisfait / Bon,Non,Non,,1 mois et plus,0,1,0,0,0,0,0,0,0,Asthme,1,0,1,Oui,,Xxx
48,Ndiareme limamoulaye,,,,1,2,11,10,24.0,Propriétaire,Appartement,3,Élevé,Homme,82,60 ans et plus,Autre personne non apparentée,Non,Français,,Non,Non,Oui,Oui,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle sans couvercle,Oui,Dans la cour,Oui,Oui,Non,,Pas intéressé,Une partie,Oui (partie),Non,Oui (partie),Non,Oui,Non,,,,,,,Charrette / collecteur informel,Seul service disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par semaine,6495.0,,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Plus de 7 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Oui,Satisfait / Bon,Non,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Autre,Satisfait / Bon,Oui,Oui,Non,1 mois et plus,0,1,1,0,1,0,0,0,1,Asthme | Rhume | Toux | Autre maladie,4,0,4,Oui,,Xx
48,Xwxx,,,,0,0,2,3,5.0,Propriétaire,Baraque / Habitat précaire,1,Moyen-bas,Homme,60,60 ans et plus,Fils/Fille du CM,Non,Aucun,Primaire,Oui,Non,Oui,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle sans couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Irrégulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Oui, rarement","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Ne sait pas,,Non,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,1,0,1,0,0,0,0,Rhume | Toux,2,0,2,Oui,,Xxx
48,Cité Aire Afrique,,,,0,0,3,4,7.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,57,45-59 ans,Fils/Fille du CM,Non,Aucun,Primaire,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,1,0,0,Consommation alimentaire / cuisine | Entretien du logement,2,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle sans couvercle,Non,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Éloignée,Oui,Oui,Irrégulière,Mauvais,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,0,0,0,0,0,0,1,Autre,1,Non,,Oui,Non,,,Oui,Mairie,Pas satisfait / Mauvais,Non,Non,,1 mois et plus,0,0,1,0,0,0,0,0,1,Rhume | Autre maladie,2,0,2,Non,,Xxxxx
48,Cours Suppreme,,,,2,0,3,5,10.0,Propriétaire,Baraque / Habitat précaire,1,Moyen-bas,Homme,30,25-34 ans,Autre,Non,Aucun,Supérieur,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle sans couvercle,Oui,Dans la cour,Oui,Oui,Non,,Revenus faibles,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Non,Non,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, rarement","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Non,,Non,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,0,1,Autre maladie,1,0,1,Non,,Installation poubelles dans les rues
48,Cité Nagui 2,,,,0,0,1,1,2.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,72,60 ans et plus,Conjoint(e) du CM,Non,Aucun,Supérieur,Oui,Oui,Non,Non,Oui,,,,,1,0,1,1,0,0,0,Consommation alimentaire / cuisine | Élevage | Animaux domestiques,3,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Poubelle sans couvercle,Oui,Dans la cour,Oui,Oui,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Acceptable,Non,Non,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Oui, fréquemment",Plus de 7 jours,Non,,0,0,0,0,1,0,0,Vers,1,Non,,Non,Oui,Aucun gestionnaire identifié,Très satisfait / Très bon,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,1,1,0,0,0,0,0,Rhume | Sinusite,2,0,2,Oui,,Xxxxx
43,Hlm Las Palmass,,,,0,3,3,5,11.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Femme,42,35-44 ans,Chef de ménage,Oui,Aucun,Supérieur,Oui,Oui,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Poubelle sans couvercle,Oui,Dans la cour,Oui,Oui,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, très souvent","Non, jamais","Oui, fréquemment",Moins de 2 jours,Non,,0,0,0,0,0,0,1,Autre,1,Oui,Satisfait / Bon,Non,Oui,Autre,Très satisfait / Très bon,Oui,Autre entité publique,Satisfait / Bon,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,0,1,Autre maladie,1,0,1,Non,,Xxxxx
43,Hlm Las palmas,,,,0,0,1,1,2.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,50,45-59 ans,Fils/Fille du CM,Non,Aucun,Supérieur,Oui,Oui,Ne sait pas,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Manque de temps,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Mauvais,,,Non,,,,0.0,Femme de ménage,Non,,Oui,Satisfait / Bon,Satisfait / Bon,Oui,"Non, jamais","Non, jamais","Oui, rarement",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Non,,,Non,,,Oui,Non,,1 mois et plus,1,1,1,0,0,0,0,0,0,Fièvre | Asthme | Rhume,3,0,3,Oui,,Organiser des rencontres avec la population. Faire des portes à porte
43,HLM Lace Palmas,,,,1,0,2,2,5.0,Propriétaire,Appartement,2,Moyen-haut,Homme,70,60 ans et plus,Fils/Fille du CM,Non,Aucun,Supérieur,Oui,Non,Non,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage,3,1,0,1,0,0,0,0,1,0,0,Plastiques | Restes d'aliments | Excréments d'animaux,3,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Ne connaît pas les modes,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Éloignée,Oui,Non,Régulière,Mauvais,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Oui, rarement","Non, jamais","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Non,Non,,,Non,,,Oui,Non,,1 mois et plus,0,1,1,0,0,0,0,0,1,Asthme | Rhume | Autre maladie,3,0,3,Oui,,Xxxxx
43,Hlm Las-Palmas,,,,0,1,6,6,13.0,Propriétaire,Appartement,2,Moyen-haut,Homme,70,60 ans et plus,Fils/Fille du CM,Non,Aucun,Supérieur,Oui,Non,Oui,Oui,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,0,0,1,0,0,0,0,0,0,0,Restes d'aliments,1,Poubelle sans couvercle,Oui,Dans la cour,Oui,Oui,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Oui, rarement","Oui, fréquemment",Plus de 7 jours,Oui,Satisfait / Bon,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Oui,Très satisfait / Très bon,Oui,Non,,,Oui,UCG,Très satisfait / Très bon,Oui,Non,,1 mois et plus,0,1,1,0,0,0,0,0,1,Asthme | Rhume | Autre maladie,3,0,3,Oui,,Passage au moins une fois la semaine
43,Hlm Lass-Palmace,,,,2,0,3,1,6.0,Propriétaire,Appartement,2,Moyen-haut,Femme,58,45-59 ans,Chef de ménage,Oui,Aucun,Secondaire,Oui,Non,Non,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Poubelle sans couvercle,Oui,Dans la cour,Oui,Non,Non,,Revenus faibles,Une partie,Non,Non,Non,Oui (partie),Oui,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Non,,,Oui,Non,,1 mois et plus,0,1,1,1,0,0,0,0,0,Asthme | Rhume | Sinusite,3,0,3,Oui,,"Organiser des setsetal,organisation de thé débat entre habitants et agents de l'ucg"
